0097815	Comedy Sport 	nm0000297 nm0000221 nm0000929 nm0926592 	1989-04-07	nm0911486 	English Spanish Japanese	USA	The new owner of the Cleveland Indians puts together a purposely horrible team so they'll lose and she can move the team. But when the plot is uncovered, they start winning just to spite her.
0109759	Drama Mystery 	nm0339304 nm0000480 nm0001528 nm0375959 	1995-03-03	nm0000382 	English Hebrew	Canada	The 'Exotica' is a nightclub on the outskirts of Toronto, where Eric, DJ and MC, watches nightly as his ex-girlfriend Christina performs...
1829735	Thriller 	nm0566084 nm0232278 nm0004193 nm2796344 	2012-10-23	nm0192466 	English		
1640711	Comedy 	nm3049546 nm1882152 nm0550994 nm0084107 	2012-01-05	nm0254632 	English	Australia UK	A groom and his three best men travel to the Australian outback for a wedding.
1763280	Comedy Drama Mystery 	nm1054429 nm0519486 nm0876287 nm4157627 		nm1054429 	English	USA	A reclusive sports hustler returns home to his family farm after years of absence to reunite with his two eccentric, unhinged and emotionally damaged brothers.
1757769	Fantasy Horror Mystery Thriller 	nm0107165 nm1319365 nm4565483 nm4565693 	2012-10-10	nm0575726 	Catalan Spanish German English	Spain France Portugal	Set in Catalonia, Painless weaves two stories: in one, starting during the Spanish Civil War and running through to the '60s...
0031252	Drama Romance War Western 	nm0001055 nm0000020 nm0646829 nm0172287 	1939-11-10	nm0000406 	English	USA	Newlyweds Gil and Lana Martin try to establish a farm in the Mohawk Valley but are menaced by Indians and Tories as the Revolutinary War begins.
2392846	Comedy 	nm0267659 nm2092503 nm1764351 nm0000616 	2013-04-09	nm0267659 	English	USA	A man, long haunted by the paranormal, captures on camera the horror and hilarity he and his beautiful girlfriend encounter after moving into a new home.
0089904	Comedy Crime 	nm0295504 nm0000885 nm0611957 nm0482479 	1986-09-12	nm0001355 	English	UK	Two Scottish friends become local folk heroes and tourist attractions when they start holding up tour buses with novelty items.
0478813	Crime Drama Thriller 	nm0322977 nm0632473 nm0229733 nm0543547 	2007-03-22	nm0326740 	Serbian	Serbia Germany Hungary	"THE TRAP" is a modern film noir reflecting the true face of Serbian (Eastern European) 'society in transition.' It's a story that could happen to you...
2424752		nm4620510 nm2805221 nm2534118 nm2681362 	2013-02-28	nm1345541 	Indonesian	Indonesia	
2180571	Mystery Thriller 	nm0000287 nm0005535 nm1713632 nm0682386 		nm1754469 	English	Denmark	After a traumatic ordeal, acclaimed actress Emily Moore (Warren) and her psychiatrist husband, Robert (Baldwin)...
0024216	Adventure Fantasy Horror 	nm0942039 nm0035877 nm0127677 nm0717046 	1933-04-07		English	USA	A film crew goes to a tropical island for an exotic location shoot and discovers a colossal giant gorilla who takes a shine to their female blonde star.
0246578	Drama Mystery Sci-Fi 	nm0350453 nm0540441 nm0001521 nm0651660 	2002-01-30	nm0446819 	English	USA	A troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes, after narrowly escaping a bizarre accident.
1230194	Drama 	nm1679778 nm0040038 nm0740222 nm0376826 	2009-09-17	nm0813786 	Dutch	Netherlands Belgium	Netherlands, 1953, storms are devastating the country when a woman loses her baby and must search for it.
0364385	Horror 	nm0645648 nm0411725 nm1503952 nm1368557 	2003-01-25	nm1234345 	Japanese	Japan	A mysterious and vengeful spirit marks and pursues anybody who dares enter the house in which it resides.
1189008	Drama 	nm0088897 nm0097441 nm0302819 nm0465546 	2008-12-11	nm0892400 	Dutch English Swahili French	Netherlands	Child soldiers in Africa are at the fore in this tale of a white restaurant owner in an African town bordering a conflict zone...
0111143	Action Adventure Crime Fantasy Mystery Thriller 	nm0000285 nm0518821 nm0000542 nm0001967 	1994-07-01	nm0611683 	English	USA	In 30's New York City, the Shadow battles his nemesis, Shiwan Khan, who is building an atomic bomb.
0085333	Drama Horror Mystery Thriller 	nm0330360 nm0007082 nm0000575 nm0698764 	1983-12-09	nm0000118 	English	USA	A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.
0116704	Action Adventure Comedy Crime Drama Thriller 	nm0000329 nm0514944 nm0938925 nm0876603 	1997-01-10	nm0867262 	English Cantonese Mandarin Russian Ukrainian	Hong Kong USA	This installment of Chan's Police Story series has our hero trying to locate a missing nuclear warhead.
0116705	Comedy Family 	nm0000216 nm0005435 nm0367005 nm0001854 	1996-11-22	nm0505152 	English	USA	A father decides to dream the impossible; to get a Turbo Man action figure for his son just before Christmas.
0085334	Comedy Family 	nm0082526 nm0227039 nm0569000 nm0777432 	1983-11-18	nm0163706 	English	USA Canada	Ralphie has to convince his parents, his teacher, and Santa that a Red Ryder B.B. gun really is the perfect gift for the 1940s.
0116707	Comedy Fantasy Musical Sci-Fi 	nm0005278 nm0911725 nm0921942 nm0399737 	1996-07-26	nm0668500 	English	USA	A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.
2543930	Drama 	nm1480602 nm0101453 nm5811852 nm5860273 		nm0101453 	English	USA	
2219516	Drama 	nm3845253 nm1242701 nm5115693 nm2116753 	2013-04-21	nm2902936 nm3386108 	Swedish English	Sweden UK	When old feelings return, a reunion of friends at a Swedish summerhouse is thrown into chaos, hurt and conflict.
2219514	Drama 	nm2481725 nm1441832 nm0791104 nm0788801 	2012-10-18	nm5112815 	Hebrew	Israel	A young Hasidic Jewish woman is pressured into an arranged levirate marriage to an older widower.
0290673	Crime Drama Mystery Thriller 	nm0000899 nm0001993 nm0243355 nm0696353 	2002-05-22	nm0637615 	French Spanish Italian English	France	Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass.
0358082	Animation Adventure Comedy Family Romance Sci-Fi 	nm0000191 nm0000932 nm0000316 nm0000245 	2005-03-11	nm0917188 nm0757858 	English Italian	USA	In a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.
0113451	Action Crime Drama Thriller 	nm0000325 nm0000400 nm0001590 nm0001077 	1995-10-13	nm0001243 	English	USA	A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.
2665470	Drama Sci-Fi 	nm3808004 nm0216992 nm3904326 nm3030802 		nm1556075 	Spanish	Argentina	The failed story of a love triangle in a post-apocalyptic world.
0113987	Biography Drama 	nm0000164 nm0000260 nm0000959 nm0000438 	1996-01-05	nm0000231 	English Mandarin Russian	USA	A biographical story of former U.S. president Richard Milhous Nixon, from his days as a young boy to his eventual presidency which ended in shame.
0113986	Comedy Romance 	nm0000424 nm0000194 nm0000792 nm0000349 	1995-07-12	nm0001060 	English Russian	USA	When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.
1289419	Crime Drama Thriller 	nm2336859 nm0040591 nm1594832 nm0088144 	2010-10-15	nm0559991 	English	USA	N-Secure is a no holds-barred thrilling drama mixed with murder, mayhem, and manipulation among affluent professionals...
0061834	Drama 	nm0638784 nm0803672 nm0014062 nm0511856 	1969-03-10	nm0803672 	Swedish	Sweden	Lena, aged twenty, wants to know all she can about life and reality. She collects information on everyone and everything...
0292963	Crime Drama Thriller 	nm0000450 nm0000160 nm0001215 nm0000673 	2007-09-26	nm0001486 	English	USA	When two brothers organize the robbery of their parents' jewelry store the job goes horribly wrong, triggering a series of events that sends them, their father and one brother's wife hurtling towards a shattering climax.
0293564	Action Comedy Crime Thriller 	nm0000329 nm0000676 nm0001884 nm0760796 	2007-08-10	nm0711840 	English French Japanese Mandarin Latin	USA Germany	After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.
0115580	Comedy 	nm0000155 nm0001848 nm0908919 nm0004857 	1996-10-25	nm0677953 	English	USA	A comedy about making it on Wall Street. Prejudices are hard to break and Laurel Ayres quickly learns...
0437777	Comedy Drama Romance 	nm0005125 nm0048932 nm0112001 nm1692812 	2006-01-29	nm1065402 	English Spanish	USA	Kenya McQueen, an accountant finds love in the most unexpected place when she agrees to go on a blind date with Brian Kelly, a sexy and free-spirited landscaper.
0405866	Thriller Drama Romance 	nm0536095 nm1357722 nm0167467 nm0494204 	2004-11-17	nm0001031 	French	France Germany Italy	A hard-working young man meets and falls in love with his sister's bridesmaid. He soon finds out how disturbed she really is.
0119951	Biography Comedy Drama 	nm0001769 nm0005203 nm0704472 nm0635806 	1997-03-07	nm0858525 	English	USA	The auto-biographical story of Howard Stern, the radio-rebel who is now also a TV-personality, an author and a movie star.
1242642	Drama Sci-Fi 	nm2113653 nm1068777 nm1263747 nm1851320 		nm1381806 	English	USA	A quirk in time and space gives a failed filmmaker the chance to reshape his destiny when he visits his peculiar alma mater.
0102426	Comedy Drama War 	nm0007746 nm0081702 nm0147794 nm0084241 	1991-01-31	nm0759368 	Italian English Greek Turkish	Italy	Greek Sea, World War II. An Italian ship leaves a handful of soldiers in a little island; their mission...
0131149		nm2520444 nm2503267 nm2521504 nm0857087 		nm0289758 	English	USA	
1684911	Short Drama 	nm2016581 nm6402840 nm6402841 nm3625869 		nm0693844 	French	France	A day in the life of a man suffering from everyday sexism in a world ruled by women.
0071230	Comedy Western 	nm0001476 nm0000698 nm0001620 nm0466327 	1974-02-07	nm0000316 	English Yiddish German	USA	To ruin a western town, a corrupt political boss appoints a black sheriff, who promptly becomes his most formidable adversary.
1684917	Short Comedy Drama 	nm0322407 nm2244852 nm1047309 nm3974194 		nm1727304 	English	Ireland	
0118929	Mystery Sci-Fi 	nm0001722 nm0000662 nm0000124 nm0000458 	1998-02-27	nm0001639 	English	Australia USA	A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.
0125522	Drama 	nm0505764 nm0694585 nm0193520 nm0743896 	1998-09-10	nm0464180 	English	USA	An unemployed ex-office worker (Anna Thomson) searching for work floats a fragile line of sanity as she struggles to find friendship and companionship...
0099088	Adventure Comedy Sci-Fi Western 	nm0000150 nm0000502 nm0005460 nm0001855 	1990-05-25	nm0000709 	English	USA	Enjoying a peaceable existence in 1885, Doctor Emmet Brown is about to be killed by Buford "Mad Dog" Tannen. Marty McFly travels back in time to save his friend.
1277736	Documentary Music 	nm0000738 nm0113768 nm0005091 nm0190272 	2009-06-10	nm0506664 	English French	USA	A documentary on the legendary soul music concert staged in Kinshasa, Zaire in 1974.
0096487	Action Crime Drama Thriller Western 	nm0000389 nm0000662 nm0001617 nm0000221 	1988-08-12	nm0128883 	English	USA	A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.
0063056	Drama War 	nm0001511 nm0001536 	1968-12-18	nm0000958 	English Japanese	USA	During World War II, an American pilot and a marooned Japanese navy captain are deserted on a small uninhabited island in the Pacific Ocean. There, they must cease their hostility and cooperate if they want to survive, but will they?
0082817	Action Crime Thriller 	nm0000230 nm0000442 nm0001850 nm0905993 	1981-04-04	nm0540330 	English German French Swedish	USA	Conservative street cop DaSilva reluctantly agrees to terminate an international terrorist who has demanded media attention. But DaSilva's "at-home" tactics are very much put to the challenge.
0317219	Animation Adventure Comedy Family Sport 	nm0005562 nm0001372 nm0000056 nm1249256 	2006-06-09	nm0005124 nm0710020 	English Italian Japanese Yiddish	USA	A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family.
0063058	Action Drama 	nm0805177 nm0730126 nm0485388 nm0678821 	1970-05-11	nm0223317 	English	USA	When hot-headed Dan out-drives the thoroughly vicious Tony in a motorcycle race and wins a brand new bike, he sets in motion a chain of events that includes one blazing gas station and a disastrous rock slide.
2195490	Thriller 	nm0453746 nm3011350 nm1141657 nm5470717 	2012-08-23	nm4975262 	Korean	South Korea	Enough nagging can drive one to switch teams.
